interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,market,location_short_name,location_type,lmp
2022-09-19T15:00:00-04:00,2022-09-19 19:00:00+00:00,2022-09-19T15:05:00-04:00,2022-09-19 19:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,56.919248
2022-09-19T15:05:00-04:00,2022-09-19 19:05:00+00:00,2022-09-19T15:10:00-04:00,2022-09-19 19:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,58.347485
2022-09-19T15:10:00-04:00,2022-09-19 19:10:00+00:00,2022-09-19T15:15:00-04:00,2022-09-19 19:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,53.730768
2022-09-19T15:15:00-04:00,2022-09-19 19:15:00+00:00,2022-09-19T15:20:00-04:00,2022-09-19 19:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,64.988121
2022-09-19T15:20:00-04:00,2022-09-19 19:20:00+00:00,2022-09-19T15:25:00-04:00,2022-09-19 19:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,76.3382
2022-09-19T15:25:00-04:00,2022-09-19 19:25:00+00:00,2022-09-19T15:30:00-04:00,2022-09-19 19:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,74.804647
2022-09-19T15:30:00-04:00,2022-09-19 19:30:00+00:00,2022-09-19T15:35:00-04:00,2022-09-19 19:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,72.808713
2022-09-19T15:35:00-04:00,2022-09-19 19:35:00+00:00,2022-09-19T15:40:00-04:00,2022-09-19 19:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,68.783206
2022-09-19T15:40:00-04:00,2022-09-19 19:40:00+00:00,2022-09-19T15:45:00-04:00,2022-09-19 19:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,72.268766
2022-09-19T15:45:00-04:00,2022-09-19 19:45:00+00:00,2022-09-19T15:50:00-04:00,2022-09-19 19:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,71.718456
2022-09-19T15:50:00-04:00,2022-09-19 19:50:00+00:00,2022-09-19T15:55:00-04:00,2022-09-19 19:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,60.978493
2022-09-19T15:55:00-04:00,2022-09-19 19:55:00+00:00,2022-09-19T16:00:00-04:00,2022-09-19 20:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,61.088065
2022-09-19T16:00:00-04:00,2022-09-19 20:00:00+00:00,2022-09-19T16:05:00-04:00,2022-09-19 20:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.762556
2022-09-19T16:05:00-04:00,2022-09-19 20:05:00+00:00,2022-09-19T16:10:00-04:00,2022-09-19 20:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,63.700298
2022-09-19T16:10:00-04:00,2022-09-19 20:10:00+00:00,2022-09-19T16:15:00-04:00,2022-09-19 20:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,62.004295
2022-09-19T16:15:00-04:00,2022-09-19 20:15:00+00:00,2022-09-19T16:20:00-04:00,2022-09-19 20:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,80.54598
2022-09-19T16:20:00-04:00,2022-09-19 20:20:00+00:00,2022-09-19T16:25:00-04:00,2022-09-19 20:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,53.33088
2022-09-19T16:25:00-04:00,2022-09-19 20:25:00+00:00,2022-09-19T16:30:00-04:00,2022-09-19 20:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,54.098817
2022-09-19T16:30:00-04:00,2022-09-19 20:30:00+00:00,2022-09-19T16:35:00-04:00,2022-09-19 20:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,52.276605
2022-09-19T16:35:00-04:00,2022-09-19 20:35:00+00:00,2022-09-19T16:40:00-04:00,2022-09-19 20:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,39.914104
2022-09-19T16:40:00-04:00,2022-09-19 20:40:00+00:00,2022-09-19T16:45:00-04:00,2022-09-19 20:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,57.650641
2022-09-19T16:45:00-04:00,2022-09-19 20:45:00+00:00,2022-09-19T16:50:00-04:00,2022-09-19 20:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,46.866887
2022-09-19T16:50:00-04:00,2022-09-19 20:50:00+00:00,2022-09-19T16:55:00-04:00,2022-09-19 20:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,46.575393
2022-09-19T16:55:00-04:00,2022-09-19 20:55:00+00:00,2022-09-19T17:00:00-04:00,2022-09-19 21:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,41.954506
2022-09-19T17:00:00-04:00,2022-09-19 21:00:00+00:00,2022-09-19T17:05:00-04:00,2022-09-19 21:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,28.962241
2022-09-19T17:05:00-04:00,2022-09-19 21:05:00+00:00,2022-09-19T17:10:00-04:00,2022-09-19 21:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,37.905453
2022-09-19T17:10:00-04:00,2022-09-19 21:10:00+00:00,2022-09-19T17:15:00-04:00,2022-09-19 21:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,34.737437
2022-09-19T17:15:00-04:00,2022-09-19 21:15:00+00:00,2022-09-19T17:20:00-04:00,2022-09-19 21:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,38.435638
2022-09-19T17:20:00-04:00,2022-09-19 21:20:00+00:00,2022-09-19T17:25:00-04:00,2022-09-19 21:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,16.597847
2022-09-19T17:25:00-04:00,2022-09-19 21:25:00+00:00,2022-09-19T17:30:00-04:00,2022-09-19 21:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,32.494864
2022-09-19T17:30:00-04:00,2022-09-19 21:30:00+00:00,2022-09-19T17:35:00-04:00,2022-09-19 21:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,18.236877
2022-09-19T17:35:00-04:00,2022-09-19 21:35:00+00:00,2022-09-19T17:40:00-04:00,2022-09-19 21:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,44.384501
2022-09-19T17:40:00-04:00,2022-09-19 21:40:00+00:00,2022-09-19T17:45:00-04:00,2022-09-19 21:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,35.557559
2022-09-19T17:45:00-04:00,2022-09-19 21:45:00+00:00,2022-09-19T17:50:00-04:00,2022-09-19 21:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.156188
2022-09-19T17:50:00-04:00,2022-09-19 21:50:00+00:00,2022-09-19T17:55:00-04:00,2022-09-19 21:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.698539
2022-09-19T17:55:00-04:00,2022-09-19 21:55:00+00:00,2022-09-19T18:00:00-04:00,2022-09-19 22:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.698733
2022-09-19T18:00:00-04:00,2022-09-19 22:00:00+00:00,2022-09-19T18:05:00-04:00,2022-09-19 22:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.794938
2022-09-19T18:05:00-04:00,2022-09-19 22:05:00+00:00,2022-09-19T18:10:00-04:00,2022-09-19 22:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.158026
2022-09-19T18:10:00-04:00,2022-09-19 22:10:00+00:00,2022-09-19T18:15:00-04:00,2022-09-19 22:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.158846
2022-09-19T18:15:00-04:00,2022-09-19 22:15:00+00:00,2022-09-19T18:20:00-04:00,2022-09-19 22:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,74.587523
2022-09-19T18:20:00-04:00,2022-09-19 22:20:00+00:00,2022-09-19T18:25:00-04:00,2022-09-19 22:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,64.916622
2022-09-19T18:25:00-04:00,2022-09-19 22:25:00+00:00,2022-09-19T18:30:00-04:00,2022-09-19 22:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,56.333801
2022-09-19T18:30:00-04:00,2022-09-19 22:30:00+00:00,2022-09-19T18:35:00-04:00,2022-09-19 22:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,64.792747
2022-09-19T18:35:00-04:00,2022-09-19 22:35:00+00:00,2022-09-19T18:40:00-04:00,2022-09-19 22:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,61.903362
2022-09-19T18:40:00-04:00,2022-09-19 22:40:00+00:00,2022-09-19T18:45:00-04:00,2022-09-19 22:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,63.945835
2022-09-19T18:45:00-04:00,2022-09-19 22:45:00+00:00,2022-09-19T18:50:00-04:00,2022-09-19 22:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,59.227842
2022-09-19T18:50:00-04:00,2022-09-19 22:50:00+00:00,2022-09-19T18:55:00-04:00,2022-09-19 22:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.793767
2022-09-19T18:55:00-04:00,2022-09-19 22:55:00+00:00,2022-09-19T19:00:00-04:00,2022-09-19 23:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,57.990754
2022-09-19T19:00:00-04:00,2022-09-19 23:00:00+00:00,2022-09-19T19:05:00-04:00,2022-09-19 23:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.064106
2022-09-19T19:05:00-04:00,2022-09-19 23:05:00+00:00,2022-09-19T19:10:00-04:00,2022-09-19 23:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.759587
2022-09-19T19:10:00-04:00,2022-09-19 23:10:00+00:00,2022-09-19T19:15:00-04:00,2022-09-19 23:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,52.333124
2022-09-19T19:15:00-04:00,2022-09-19 23:15:00+00:00,2022-09-19T19:20:00-04:00,2022-09-19 23:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,56.355903
2022-09-19T19:20:00-04:00,2022-09-19 23:20:00+00:00,2022-09-19T19:25:00-04:00,2022-09-19 23:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,54.364073
2022-09-19T19:25:00-04:00,2022-09-19 23:25:00+00:00,2022-09-19T19:30:00-04:00,2022-09-19 23:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,61.442071
2022-09-19T19:30:00-04:00,2022-09-19 23:30:00+00:00,2022-09-19T19:35:00-04:00,2022-09-19 23:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,65.186657
2022-09-19T19:35:00-04:00,2022-09-19 23:35:00+00:00,2022-09-19T19:40:00-04:00,2022-09-19 23:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,68.942041
2022-09-19T19:40:00-04:00,2022-09-19 23:40:00+00:00,2022-09-19T19:45:00-04:00,2022-09-19 23:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,76.744315
2022-09-19T19:45:00-04:00,2022-09-19 23:45:00+00:00,2022-09-19T19:50:00-04:00,2022-09-19 23:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,63.515428
2022-09-19T19:50:00-04:00,2022-09-19 23:50:00+00:00,2022-09-19T19:55:00-04:00,2022-09-19 23:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,95.269604
2022-09-19T19:55:00-04:00,2022-09-19 23:55:00+00:00,2022-09-19T20:00:00-04:00,2022-09-20 00:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,65.668651
2022-09-19T20:00:00-04:00,2022-09-20 00:00:00+00:00,2022-09-19T20:05:00-04:00,2022-09-20 00:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,72.124522
2022-09-19T20:05:00-04:00,2022-09-20 00:05:00+00:00,2022-09-19T20:10:00-04:00,2022-09-20 00:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,97.745141
2022-09-19T20:10:00-04:00,2022-09-20 00:10:00+00:00,2022-09-19T20:15:00-04:00,2022-09-20 00:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,71.775498
2022-09-19T20:15:00-04:00,2022-09-20 00:15:00+00:00,2022-09-19T20:20:00-04:00,2022-09-20 00:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,71.756685
2022-09-19T20:20:00-04:00,2022-09-20 00:20:00+00:00,2022-09-19T20:25:00-04:00,2022-09-20 00:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,68.372605
2022-09-19T20:25:00-04:00,2022-09-20 00:25:00+00:00,2022-09-19T20:30:00-04:00,2022-09-20 00:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.621029
2022-09-19T20:30:00-04:00,2022-09-20 00:30:00+00:00,2022-09-19T20:35:00-04:00,2022-09-20 00:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,59.047255
2022-09-19T20:35:00-04:00,2022-09-20 00:35:00+00:00,2022-09-19T20:40:00-04:00,2022-09-20 00:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.884493
2022-09-19T20:40:00-04:00,2022-09-20 00:40:00+00:00,2022-09-19T20:45:00-04:00,2022-09-20 00:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,53.086956
2022-09-19T20:45:00-04:00,2022-09-20 00:45:00+00:00,2022-09-19T20:50:00-04:00,2022-09-20 00:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,44.98688
2022-09-19T20:50:00-04:00,2022-09-20 00:50:00+00:00,2022-09-19T20:55:00-04:00,2022-09-20 00:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.90283
2022-09-19T20:55:00-04:00,2022-09-20 00:55:00+00:00,2022-09-19T21:00:00-04:00,2022-09-20 01:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,46.18241
2022-09-19T21:00:00-04:00,2022-09-20 01:00:00+00:00,2022-09-19T21:05:00-04:00,2022-09-20 01:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,45.927488
2022-09-19T21:05:00-04:00,2022-09-20 01:05:00+00:00,2022-09-19T21:10:00-04:00,2022-09-20 01:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.448712
2022-09-19T21:10:00-04:00,2022-09-20 01:10:00+00:00,2022-09-19T21:15:00-04:00,2022-09-20 01:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.742366
2022-09-19T21:15:00-04:00,2022-09-20 01:15:00+00:00,2022-09-19T21:20:00-04:00,2022-09-20 01:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,53.386897
2022-09-19T21:20:00-04:00,2022-09-20 01:20:00+00:00,2022-09-19T21:25:00-04:00,2022-09-20 01:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,64.937074
2022-09-19T21:25:00-04:00,2022-09-20 01:25:00+00:00,2022-09-19T21:30:00-04:00,2022-09-20 01:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,65.730001
2022-09-19T21:30:00-04:00,2022-09-20 01:30:00+00:00,2022-09-19T21:35:00-04:00,2022-09-20 01:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,59.01395
2022-09-19T21:35:00-04:00,2022-09-20 01:35:00+00:00,2022-09-19T21:40:00-04:00,2022-09-20 01:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.067003
2022-09-19T21:40:00-04:00,2022-09-20 01:40:00+00:00,2022-09-19T21:45:00-04:00,2022-09-20 01:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,57.017927
2022-09-19T21:45:00-04:00,2022-09-20 01:45:00+00:00,2022-09-19T21:50:00-04:00,2022-09-20 01:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.817175
2022-09-19T21:50:00-04:00,2022-09-20 01:50:00+00:00,2022-09-19T21:55:00-04:00,2022-09-20 01:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.593577
2022-09-19T21:55:00-04:00,2022-09-20 01:55:00+00:00,2022-09-19T22:00:00-04:00,2022-09-20 02:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.909775
2022-09-19T22:00:00-04:00,2022-09-20 02:00:00+00:00,2022-09-19T22:05:00-04:00,2022-09-20 02:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.797881
2022-09-19T22:05:00-04:00,2022-09-20 02:05:00+00:00,2022-09-19T22:10:00-04:00,2022-09-20 02:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,55.670884
2022-09-19T22:10:00-04:00,2022-09-20 02:10:00+00:00,2022-09-19T22:15:00-04:00,2022-09-20 02:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,56.608498
2022-09-19T22:15:00-04:00,2022-09-20 02:15:00+00:00,2022-09-19T22:20:00-04:00,2022-09-20 02:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.230837
2022-09-19T22:20:00-04:00,2022-09-20 02:20:00+00:00,2022-09-19T22:25:00-04:00,2022-09-20 02:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.820786
2022-09-19T22:25:00-04:00,2022-09-20 02:25:00+00:00,2022-09-19T22:30:00-04:00,2022-09-20 02:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.096041
2022-09-19T22:30:00-04:00,2022-09-20 02:30:00+00:00,2022-09-19T22:35:00-04:00,2022-09-20 02:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.622886
2022-09-19T22:35:00-04:00,2022-09-20 02:35:00+00:00,2022-09-19T22:40:00-04:00,2022-09-20 02:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.280054
2022-09-19T22:40:00-04:00,2022-09-20 02:40:00+00:00,2022-09-19T22:45:00-04:00,2022-09-20 02:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,56.320777
2022-09-19T22:45:00-04:00,2022-09-20 02:45:00+00:00,2022-09-19T22:50:00-04:00,2022-09-20 02:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.614053
2022-09-19T22:50:00-04:00,2022-09-20 02:50:00+00:00,2022-09-19T22:55:00-04:00,2022-09-20 02:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.280987
2022-09-19T22:55:00-04:00,2022-09-20 02:55:00+00:00,2022-09-19T23:00:00-04:00,2022-09-20 03:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.968211
2022-09-19T23:00:00-04:00,2022-09-20 03:00:00+00:00,2022-09-19T23:05:00-04:00,2022-09-20 03:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,45.330262
2022-09-19T23:05:00-04:00,2022-09-20 03:05:00+00:00,2022-09-19T23:10:00-04:00,2022-09-20 03:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.621334
2022-09-19T23:10:00-04:00,2022-09-20 03:10:00+00:00,2022-09-19T23:15:00-04:00,2022-09-20 03:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,41.692654
2022-09-19T23:15:00-04:00,2022-09-20 03:15:00+00:00,2022-09-19T23:20:00-04:00,2022-09-20 03:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,45.888704
2022-09-19T23:20:00-04:00,2022-09-20 03:20:00+00:00,2022-09-19T23:25:00-04:00,2022-09-20 03:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.009723
2022-09-19T23:25:00-04:00,2022-09-20 03:25:00+00:00,2022-09-19T23:30:00-04:00,2022-09-20 03:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.207205
2022-09-19T23:30:00-04:00,2022-09-20 03:30:00+00:00,2022-09-19T23:35:00-04:00,2022-09-20 03:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,72.202833
2022-09-19T23:35:00-04:00,2022-09-20 03:35:00+00:00,2022-09-19T23:40:00-04:00,2022-09-20 03:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,64.492685
2022-09-19T23:40:00-04:00,2022-09-20 03:40:00+00:00,2022-09-19T23:45:00-04:00,2022-09-20 03:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.995994
2022-09-19T23:45:00-04:00,2022-09-20 03:45:00+00:00,2022-09-19T23:50:00-04:00,2022-09-20 03:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.144991
2022-09-19T23:50:00-04:00,2022-09-20 03:50:00+00:00,2022-09-19T23:55:00-04:00,2022-09-20 03:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,54.576877
2022-09-19T23:55:00-04:00,2022-09-20 03:55:00+00:00,2022-09-20T00:00:00-04:00,2022-09-20 04:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.810965
2022-09-20T00:00:00-04:00,2022-09-20 04:00:00+00:00,2022-09-20T00:05:00-04:00,2022-09-20 04:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.658524
2022-09-20T00:05:00-04:00,2022-09-20 04:05:00+00:00,2022-09-20T00:10:00-04:00,2022-09-20 04:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,62.471643
2022-09-20T00:10:00-04:00,2022-09-20 04:10:00+00:00,2022-09-20T00:15:00-04:00,2022-09-20 04:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.469272
2022-09-20T00:15:00-04:00,2022-09-20 04:15:00+00:00,2022-09-20T00:20:00-04:00,2022-09-20 04:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,52.917294
2022-09-20T00:20:00-04:00,2022-09-20 04:20:00+00:00,2022-09-20T00:25:00-04:00,2022-09-20 04:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,52.940055
2022-09-20T00:25:00-04:00,2022-09-20 04:25:00+00:00,2022-09-20T00:30:00-04:00,2022-09-20 04:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.352802
2022-09-20T00:30:00-04:00,2022-09-20 04:30:00+00:00,2022-09-20T00:35:00-04:00,2022-09-20 04:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,53.816995
2022-09-20T00:35:00-04:00,2022-09-20 04:35:00+00:00,2022-09-20T00:40:00-04:00,2022-09-20 04:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,51.253218
2022-09-20T00:40:00-04:00,2022-09-20 04:40:00+00:00,2022-09-20T00:45:00-04:00,2022-09-20 04:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.781763
2022-09-20T00:45:00-04:00,2022-09-20 04:45:00+00:00,2022-09-20T00:50:00-04:00,2022-09-20 04:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.368377
2022-09-20T00:50:00-04:00,2022-09-20 04:50:00+00:00,2022-09-20T00:55:00-04:00,2022-09-20 04:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.554419
2022-09-20T00:55:00-04:00,2022-09-20 04:55:00+00:00,2022-09-20T01:00:00-04:00,2022-09-20 05:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.558753
2022-09-20T01:00:00-04:00,2022-09-20 05:00:00+00:00,2022-09-20T01:05:00-04:00,2022-09-20 05:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.788546
2022-09-20T01:05:00-04:00,2022-09-20 05:05:00+00:00,2022-09-20T01:10:00-04:00,2022-09-20 05:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.878751
2022-09-20T01:10:00-04:00,2022-09-20 05:10:00+00:00,2022-09-20T01:15:00-04:00,2022-09-20 05:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,50.147523
2022-09-20T01:15:00-04:00,2022-09-20 05:15:00+00:00,2022-09-20T01:20:00-04:00,2022-09-20 05:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,43.51348
2022-09-20T01:20:00-04:00,2022-09-20 05:20:00+00:00,2022-09-20T01:25:00-04:00,2022-09-20 05:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,60.461952
2022-09-20T01:25:00-04:00,2022-09-20 05:25:00+00:00,2022-09-20T01:30:00-04:00,2022-09-20 05:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,53.583307
2022-09-20T01:30:00-04:00,2022-09-20 05:30:00+00:00,2022-09-20T01:35:00-04:00,2022-09-20 05:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.752187
2022-09-20T01:35:00-04:00,2022-09-20 05:35:00+00:00,2022-09-20T01:40:00-04:00,2022-09-20 05:40:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,49.076223
2022-09-20T01:40:00-04:00,2022-09-20 05:40:00+00:00,2022-09-20T01:45:00-04:00,2022-09-20 05:45:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.29213
2022-09-20T01:45:00-04:00,2022-09-20 05:45:00+00:00,2022-09-20T01:50:00-04:00,2022-09-20 05:50:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,46.477151
2022-09-20T01:50:00-04:00,2022-09-20 05:50:00+00:00,2022-09-20T01:55:00-04:00,2022-09-20 05:55:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.626652
2022-09-20T01:55:00-04:00,2022-09-20 05:55:00+00:00,2022-09-20T02:00:00-04:00,2022-09-20 06:00:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,46.833744
2022-09-20T02:00:00-04:00,2022-09-20 06:00:00+00:00,2022-09-20T02:05:00-04:00,2022-09-20 06:05:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.314968
2022-09-20T02:05:00-04:00,2022-09-20 06:05:00+00:00,2022-09-20T02:10:00-04:00,2022-09-20 06:10:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.666832
2022-09-20T02:10:00-04:00,2022-09-20 06:10:00+00:00,2022-09-20T02:15:00-04:00,2022-09-20 06:15:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,48.351216
2022-09-20T02:15:00-04:00,2022-09-20 06:15:00+00:00,2022-09-20T02:20:00-04:00,2022-09-20 06:20:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.214083
2022-09-20T02:20:00-04:00,2022-09-20 06:20:00+00:00,2022-09-20T02:25:00-04:00,2022-09-20 06:25:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.014648
2022-09-20T02:25:00-04:00,2022-09-20 06:25:00+00:00,2022-09-20T02:30:00-04:00,2022-09-20 06:30:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,46.938192
2022-09-20T02:30:00-04:00,2022-09-20 06:30:00+00:00,2022-09-20T02:35:00-04:00,2022-09-20 06:35:00+00:00,AECO,REAL_TIME_5_MIN,AECO,ZONE,47.080923
